nflId,position,team,avg_speed,max_speed,avg_acceleration,direction_changes,week
46088.0,ILB,DAL,1.4910447954427757,9.68,1.1091157431382703,1792,5
46117.0,OLB,SEA,1.1887017070979333,6.5,0.9241183737646003,1742,5
46124.0,CB,CAR,1.6695772854596385,10.36,1.0515533486121722,1657,5
46139.0,ILB,SF,1.3152097053726168,8.48,1.052053148469093,2040,5
46157.0,OLB,SF,1.4226031746031746,7.61,1.1090952380952381,642,5
46188.0,ILB,PHI,1.6923968656372435,8.61,1.2910993316432358,760,5
46199.0,LB,PHI,1.3995892794987819,8.45,0.969902540898016,1069,5
46205.0,OLB,CAR,1.4936389684813753,7.51,0.9483488538681948,569,5
46354.0,CB,SF,1.7592497837102954,9.66,1.0155518477320478,1257,5
46378.0,SS,NO,1.3031151457238415,8.92,0.7793645484949833,323,5
46521.0,ILB,ARI,1.3436269122233773,9.14,1.077132036239418,1259,5
46657.0,OLB,ARI,1.3231731402238316,9.47,1.0037228439763002,588,5
46680.0,SS,CAR,1.866345957011259,7.73,1.267410440122825,191,5
46686.0,CB,LA,1.497529213008588,9.63,1.0676784457271575,1276,5
46711.0,SS,SEA,1.6196569579288027,9.95,1.083768839574665,1774,5
46757.0,CB,SF,1.747461582900058,8.91,0.9995863662622761,1372,5
47799.0,OLB,CAR,1.1979975158708251,6.98,0.8229078112061827,1472,5
47816.0,CB,ARI,1.6269521770164166,9.4,0.9982128836545325,1657,5
47871.0,MLB,SEA,1.4430802037673263,8.97,1.1307167397227815,1634,5
47888.0,SS,PHI,1.7383976406979604,8.23,1.1576837060702876,1171,5
47931.0,ILB,SF,1.4588792605430387,9.51,1.1698798382437894,2194,5
47939.0,OLB,LA,1.0411346566523607,8.86,0.843800965665236,743,5
47941.0,CB,SEA,1.7154759967453215,10.29,1.1183517377658956,1335,5
47974.0,SS,PHI,1.9063000737281888,8.69,1.2233828950602113,962,5
47996.0,SS,DAL,1.6422079772079774,9.14,1.1076024545255314,1532,5
48026.0,SS,LA,1.3026381142797008,8.07,0.8610354624855309,1352,5
48027.0,ILB,NO,1.3434988670694863,9.22,1.0001756042296073,1045,5
48117.0,OLB,SF,1.760807692307692,7.73,1.335692307692308,232,5
48516.0,ILB,PHI,1.6710699909102713,8.55,1.3233333333333335,1462,5
49410.0,FS,ARI,1.63378301213419,8.4,1.063171841541756,1496,5
52416.0,MLB,ARI,1.5577178502879079,8.96,1.0415441458733206,1682,5
52417.0,CB,CAR,1.72842977893368,8.0,1.098319245773732,501,5
52435.0,ILB,SEA,1.4675395284327322,9.76,1.0666296809986129,2168,5
52446.0,OLB,CAR,1.1966711930164888,7.72,0.8117458777885548,1187,5
52456.0,OLB,SEA,1.265742437337943,8.71,0.8667588591184098,1127,5
52459.0,CB,DAL,1.4877969208211141,10.66,0.9647837243401759,1748,5
52492.0,OLB,LA,0.9033957430035475,5.89,0.803961371698857,972,5
52512.0,FS,LA,1.3347353467326106,9.29,0.9791181732084606,1541,5
52535.0,FS,PHI,2.1934782608695653,6.68,1.2975972540045768,52,5
52545.0,CB,PHI,1.8919808306709263,8.41,1.2267436716637994,1213,5
52835.0,OLB,LA,0.11292134831460676,0.87,0.16651685393258425,56,5
52852.0,FS,CAR,1.7583901085036588,10.4,1.1740966439565985,1627,5
53437.0,CB,CAR,1.7560444049733572,9.56,1.0545399644760214,989,5
53441.0,OLB,DAL,1.1048181358929021,8.35,0.924046476382925,1589,5
53445.0,OLB,ARI,1.2367068165596002,8.56,0.9431548893647396,2024,5
53489.0,OLB,NO,1.2858900727650726,9.39,0.9552299896049897,1412,5
53505.0,CB,NO,1.551098852603707,10.62,0.9817828773168578,1588,5
53531.0,CB,SF,1.8037564102564103,9.03,1.2113333333333332,201,5
53532.0,ILB,LA,0.9431532929065012,7.09,0.8190579607953745,1312,5
53559.0,CB,LA,2.199659318637275,6.46,1.156372745490982,46,5
53565.0,CB,ARI,1.3982148980758238,8.79,1.028810249571347,1858,5
53595.0,CB,CAR,2.236671052631579,8.62,1.215407894736842,136,5
53601.0,CB,SF,1.767987288135593,9.98,1.12145197740113,1312,5
53609.0,SS,SF,1.6337074721780604,8.86,1.0881547429782723,1671,5
53639.0,OLB,ARI,1.1166502765826674,8.0,0.9624277811923786,338,5
54505.0,OLB,SEA,1.1759747493501669,9.17,0.9943780170813218,1119,5
54552.0,OLB,ARI,1.3507946498819827,7.7,0.891243115656963,236,5
54565.0,OLB,ARI,1.6514832869080782,7.29,1.0784192200557103,253,5
54574.0,CB,SEA,1.7626397869912513,9.84,1.0932997337390642,818,5
54618.0,CB,SEA,1.7058603791030977,11.21,1.045071659731854,1862,5
54637.0,CB,SF,1.6993861386138611,8.33,1.070013201320132,274,5
54654.0,OLB,CAR,0.8877777777777778,1.4,0.6397222222222223,12,5
54677.0,CB,LA,1.4301501167574782,9.26,0.9046035805626599,1414,5
54718.0,SS,LA,2.4512385321100925,9.07,1.0797247706422017,18,5
